participant_code,age_weights
40023972,7.96178343949044
40025115,20.0400801603206
40026972,20.0400801603206
40228225,16.4473684210526
40232281,18.9035916824197
40237141,11.3636363636364
40254546,14.5348837209302
40272308,12.3762376237624
40283356,18.9035916824197
40338184,18.9035916824197
40350146,16.4473684210526
40362114,12.3762376237624
40591509,15.3374233128834
40817966,10.6837606837607
40851437,16.4473684210526
40905140,20.0400801603206
40940069,12.2399020807834
41001238,11.3636363636364
41210102,20.0400801603206
41323143,11.3636363636364
41445565,27.9329608938547
41655665,27.9329608938547
41829570,16.4473684210526
41863876,27.9329608938547
41879117,10.6837606837607
41893194,23.5294117647059
41925018,16.4473684210526
41944507,15.3374233128834
41974155,16.4473684210526
42252204,12.2399020807834
42279695,16.4473684210526
42281271,10.6837606837607
42351104,12.3762376237624
42379809,20.0400801603206
42475363,14.5348837209302
42495031,15.3374233128834
42555022,18.9035916824197
42642039,7.96178343949044
42706748,10.6837606837607
42793015,12.970168612192
42818681,12.970168612192
42884894,10.6837606837607
42897756,12.2399020807834
42922106,7.96178343949044
42993061,12.2399020807834
43152321,10.6837606837607
43187386,16.4473684210526
43193386,7.96178343949044
43217961,18.9035916824197
43269432,16.4473684210526
43326784,20.0400801603206
43335279,20.0400801603206
43404638,12.2399020807834
43803510,12.970168612192
43844651,20.0400801603206
43862142,16.4473684210526
43878748,16.4473684210526
44029573,14.5348837209302
44160407,16.4473684210526
44169120,10.6837606837607
44169606,12.2399020807834
44211423,27.9329608938547
44255633,12.9032258064516
44463645,20.0400801603206
44598621,10.6837606837607
44623572,12.970168612192
44687895,16.4473684210526
44779421,15.3374233128834
44867745,12.2399020807834
44892039,16.4473684210526
44927185,23.5294117647059
45067009,14.5348837209302
45244375,12.2399020807834
45293310,15.3374233128834
45357188,10.6837606837607
45580481,16.4473684210526
45582659,15.3374233128834
45685244,12.970168612192
45740273,27.9329608938547
45825573,23.5294117647059
45863335,27.9329608938547
46025078,20.0400801603206
46077422,20.0400801603206
46089917,10.6837606837607
46221582,20.0400801603206
46233386,23.5294117647059
46269850,12.9032258064516
46351919,12.3762376237624
46360894,20.0400801603206
46454142,11.3636363636364
46464610,12.3762376237624
46523078,11.3636363636364
46528593,15.3374233128834
46626598,7.96178343949044
46676194,10.6837606837607
46816817,27.9329608938547
46838614,18.9035916824197
46908275,27.9329608938547
46912449,12.3762376237624
46957455,12.970168612192
46978852,12.970168612192
46984835,12.3762376237624
47267353,12.2399020807834
47269857,20.0400801603206
47327306,12.3762376237624
47344771,11.3636363636364
47353122,12.3762376237624
47405812,15.3374233128834
47447435,12.3762376237624
47545727,11.3636363636364
47681562,10.6837606837607
47747005,23.5294117647059
47790815,20.0400801603206
47837972,27.9329608938547
48021733,12.970168612192
48064114,16.4473684210526
48112344,15.3374233128834
48245576,16.4473684210526
48264817,7.96178343949044
48437164,12.3762376237624
48451909,11.3636363636364
48478716,12.3762376237624
48566599,12.3762376237624
48583070,20.0400801603206
48711852,12.9032258064516
48874542,12.3762376237624
48885926,23.5294117647059
49036139,16.4473684210526
49051874,20.0400801603206
49059689,12.9032258064516
49226652,12.3762376237624
49249560,11.3636363636364
49392448,15.3374233128834
