participant_code,mode_survey,assign_date,assign_week_day,actual_date,actual_week_day,actual_hour,age_or_range,age_or_mid_range,gender,full_or_part_time,work_role,edu,indiv_or_family_income,income_mid_range,place_birth,district,ethnicity,permanent_residence,diary_first_acccess,diary_last_access,diary_time_elasped
76109939,2,332,1,332.971365740756,1,23,2,43,2,2,1,2,1,3,1,2,1,1,7991.23333333333,7991.3,0.066666666666606
76126531,2,332,1,331.492118055583,7,11,2,48,2,1,1,2,999,999,1,13,1,1,7955.71666666667,7955.8,0.0833333333339397
76189078,1,352,7,370.48291666666,4,11,2,43,2,2,1,2,1,6,1,3,1,1,8891.5,8891.58333333333,0.0833333333339397
76212658,1,373,7,400.745787037071,6,17,1,14,2,999,4,998,999,999,1,17,1,1,9617.83333333333,9617.85,0.0166666666664241
76250789,1,35,5,83.4711574073881,4,11,1,62,2,999,6,2,1,1,2,14,1,1,2003.26666666667,2003.3,0.033333333333303
76281183,1,216,4,265.451064814813,4,10,1,63,2,999,6,3,1,1,1,2,1,1,6370.31666666667,6370.81666666667,0.5
76317899,2,339,1,337.487893518526,6,11,1,25,1,1,4,3,1,1,1,3,1,1,8099.7,8099.7,0
76349818,1,397,3,431.495590277831,2,11,1,4,2,1,4,1,2,8,1,6,1,1,10355.8666666667,10355.8833333333,0.0166666666664241
76739432,1,333,2,348.672858796315,3,16,1,57,1,1,1,3,1,10,1,3,1,1,8367.86666666667,8368.13333333333,0.266666666666424
76973593,1,379,6,393.68769675924,6,16,1,12,1,1,4,1,2,5,1,14,1,1,9448.45,9448.5,0.0499999999992724
77053784,2,365,6,366.973298611119,7,23,2,3,1,999,999,999,999,999,1,6,1,1,8807.1,8807.1,0
77069618,2,377,4,377.645046296297,4,15,2,28,1,1,1,3,1,5,1,16,1,1,9063.33333333333,9063.41666666667,0.0833333333321207
77133623,1,336,5,355.55232638889,3,13,1,18,2,2,1,1,1,1,1,13,1,1,8533.16666666667,8533.25,0.0833333333339397
77153357,2,332,1,329.970185185201,5,23,1,18,1,2,4,3,1,1,1,6,1,1,7919.26666666667,7919.26666666667,0
77166129,2,328,4,329.464236111147,5,11,2,43,1,1,1,3,999,999,1,16,1,1,7907.05,7907.11666666667,0.066666666666606
77283739,2,314,4,313.55395833333,3,13,2,13,2,999,999,2,2,998,1,11,1,1,7525.21666666667,7525.21666666667,0
77319220,2,91,5,91.5616203703685,5,13,2,23,2,1,1,3,999,999,1,9,1,1,2197.38333333333,2197.46666666667,0.0833333333334849
77355737,2,31,1,43.4865393518703,6,11,2,48,2,2,1,2,999,999,1,2,1,1,1043.43333333333,1043.43333333333,0
77400450,2,60,2,60.5123379629804,2,12,2,48,2,1,1,2,2,4,2,8,1,1,1452.28333333333,1452.28333333333,0
77477417,2,346,1,346.978125000023,1,23,2,38,2,999,999,3,999,999,2,17,1,1,8327.41666666667,8327.45,0.0333333333346673
77514857,2,357,5,363.411874999991,4,9,2,13,2,1,4,1,1,1,1,14,1,1,8721.65,8721.86666666667,0.216666666667152
77647346,2,375,2,384.593842592556,4,14,1,33,1,1,1,3,1,7,1,2,1,1,9230.08333333333,9230.21666666667,0.133333333333212
77710158,2,22,6,24.0588888889179,1,1,1,25,1,1,1,3,1,4,1,17,1,1,577.3,577.366666666667,0.0666666666667197
77725637,2,377,4,376.853819444426,3,20,2,13,1,999,999,1,999,999,1,17,1,1,9044.41666666667,9044.45,0.0333333333346673
77748949,1,29,6,32.7014004630037,2,16,1,58,1,2,3,2,1,2,1,3,1,1,784.75,784.816666666667,0.0666666666667197
78027519,2,377,4,385.974687500042,5,23,2,3,2,999,999,1,2,10,1,1,1,1,9263.3,9263.36666666667,0.0666666666675155
78096234,2,180,3,179.93789351848,2,22,2,28,2,2,3,3,2,5,2,14,1,1,4318.45,4318.48333333333,0.0333333333337578
78151694,1,253,6,271.521539351903,3,12,2,53,2,2,1,1,2,9,1,13,1,1,6516.18333333333,6516.5,0.316666666666606
78251014,2,16,7,27.5965509258676,4,14,2,28,2,1,1,3,999,999,1,2,1,1,662.25,662.3,0.0499999999999545
78274084,2,334,3,332.610682870378,1,14,2,8,1,999,999,1,2,998,1,14,1,1,7982.65,7982.65,0
78394560,1,99,6,105.743587962934,5,17,1,65,2,999,6,2,999,999,2,2,1,1,2537.83333333333,2537.83333333333,0
78474807,2,370,4,370.704247685149,4,16,2,8,1,999,999,1,999,999,1,6,999,1,8896.85,8896.88333333333,0.0333333333328483
78475860,2,370,4,372.318749999977,6,7,2,28,1,1,1,3,1,5,1,8,1,1,8935.58333333333,8935.63333333333,0.0499999999992724
78485378,1,13,4,28.7532986111473,5,18,1,65,2,2,1,1,1,1,1,6,1,1,689.95,690.016666666667,0.066666666666606
78509088,2,318,1,319.958113425877,2,22,2,38,2,1,1,3,1,8,1,8,1,1,7678.61666666667,7678.91666666667,0.300000000000182
78573105,2,331,7,337.991319444496,6,23,2,13,1,1,4,2,1,1,1,2,1,1,8111.75,8111.76666666667,0.0166666666664241
78658758,2,85,6,85.6810879629338,6,16,1,54,2,1,1,2,1,5,1,11,1,1,2056.2,2056.31666666667,0.116666666666788
78692773,1,352,7,369.44478009257,3,10,1,6,2,999,4,1,2,2,1,17,1,1,8866.6,8866.66666666667,0.0666666666656965
78724340,2,328,4,329.532233796315,5,12,2,58,1,999,999,3,2,4,1,2,1,1,7908.26666666667,7908.75,0.483333333333576
78733428,2,340,2,350.648680555518,5,15,2,53,2,999,999,3,999,999,1,5,1,1,8415.48333333333,8415.55,0.0666666666656965
78745890,1,320,3,355.670729166712,3,16,2,48,2,1,1,998,2,2,2,9,1,1,8536.08333333333,8536.08333333333,0
78754706,1,206,1,259.732488425914,5,17,1,19,2,1,1,2,1,3,1,9,1,1,6233.21666666667,6233.51666666667,0.300000000000182
78845538,1,317,7,354.694791666698,2,16,1,53,2,2,5,2,2,6,1,13,1,1,8512.51666666667,8512.66666666667,0.149999999999636
78886714,2,323,6,323.74690972222,6,17,2,33,2,1,1,3,1,7,1,7,1,1,7769.6,7769.91666666667,0.316666666666606
78917226,2,10,1,27.7008217592957,4,16,1,21,1,999,999,3,999,999,1,13,1,1,664.683333333333,664.783333333333,0.100000000000023
79073292,1,352,7,369.488912036992,3,11,1,9,2,1,4,1,2,998,1,10,1,1,8867.63333333333,8867.71666666667,0.0833333333339397
79105910,2,339,1,339.949016203755,1,22,2,58,1,999,999,3,1,4,2,6,1,2,8158.71666666667,8158.71666666667,0
79151233,1,336,5,368.505578703713,2,12,1,60,2,999,5,2,2,4,997,18,1,1,8844.1,8844.11666666667,0.0166666666664241
79300630,2,115,1,135.053796296241,7,1,1,41,1,1,1,3,999,999,1,6,1,1,3241.28333333333,3241.28333333333,0
79325993,2,351,6,355.33613425924,3,8,2,23,2,1,1,3,1,4,1,13,1,1,8527.88333333333,8528.03333333333,0.149999999999636
79384042,1,24,1,83.6731134259608,4,16,1,64,1,2,5,3,999,7,1,14,1,1,2008.08333333333,2008.13333333333,0.0500000000001819
79490344,1,373,7,391.481203703675,4,11,1,6,1,999,4,1,2,6,1,6,1,1,9395.48333333333,9395.53333333333,0.0499999999992724
79510513,2,59,1,59.0874537037453,1,2,2,18,2,1,1,3,999,999,1,7,1,1,1418.01666666667,1418.06666666667,0.0499999999999545
79524265,2,374,1,372.745879629627,6,17,2,28,1,1,1,3,1,4,1,15,1,1,8945.85,8945.9,0.0499999999992724
79557575,1,216,4,260.527326388867,6,12,1,63,2,2,1,2,1,2,1,13,1,1,6252.38333333333,6252.63333333333,0.25
79572942,1,336,5,364.53560185188,5,12,1,53,2,2,1,2,1,3,1,15,1,1,8748.78333333333,8748.83333333333,0.0500000000010914
79586105,2,356,4,357.91552083334,5,21,2,53,1,1,1,3,2,11,1,13,1,1,8589.78333333333,8589.95,0.166666666667879
79586148,2,344,6,344.510520833312,6,12,2,13,2,1,4,2,2,7,1,10,1,1,8268.15,8268.25,0.100000000000364
79679001,2,328,4,343.591562499991,5,14,2,53,1,1,2,3,1,9,1,2,1,1,8245.98333333333,8246.18333333333,0.199999999998909
79726647,1,216,4,265.464988425956,4,11,1,70,2,999,5,2,2,7,1,14,1,1,6371.08333333333,6371.15,0.066666666666606
79740749,1,28,5,29.796851851861,6,19,2,38,2,1,3,3,1,4,2,13,1,1,715,715.116666666667,0.116666666666674
79834335,2,316,6,319.798182870378,2,19,2,58,2,999,999,3,2,8,1,5,1,1,7675.05,7675.15,0.0999999999994543
79884110,1,336,5,348.506041666726,3,12,1,75,1,1,6,2,2,6,1,17,1,1,8364,8364.1,0.100000000000364
80014822,2,84,5,82.7000925926259,3,16,1,33,1,1,1,3,1,7,2,15,1,1,1984.68333333333,1984.78333333333,0.0999999999999091
80052567,2,86,7,90.7543287037406,4,18,1,18,2,999,999,2,2,10,1,2,1,1,2177.93333333333,2178.06666666667,0.133333333333212
80070306,2,328,4,328.905925925937,4,21,2,23,1,1,1,3,1,5,1,7,1,1,7893.36666666667,7893.71666666667,0.349999999999454
80080199,1,216,4,264.73616898153,3,17,1,56,2,999,5,3,2,6,1,5,1,1,6353.25,6353.65,0.399999999999636
80281187,2,356,4,356.872500000056,4,20,2,18,2,2,1,3,1,3,2,17,1,1,8564.91666666667,8564.91666666667,0
80300976,2,332,1,340.959884259268,2,23,2,53,1,1,1,3,999,999,1,14,1,1,8182.8,8183.03333333333,0.233333333333576
80433299,2,84,5,85.4476504629711,6,10,2,13,2,999,999,2,999,999,1,10,1,1,2050.6,2050.71666666667,0.116666666666788
80565373,2,28,5,28.4300231481902,5,10,1,20,1,1,4,3,999,999,2,9,1,1,682.3,682.3,0
80581246,1,334,3,368.486157407402,2,11,2,63,1,1,1,1,1,4,1,14,1,1,8843.65,8843.65,0
80595998,1,333,2,364.508726851898,5,12,1,56,1,2,1,2,1,3,2,6,1,999,8748.18333333333,8748.2,0.0166666666682431
80649207,2,379,6,379.748634259216,6,17,2,3,1,999,999,1,999,999,1,3,1,1,9113.9,9113.93333333333,0.0333333333328483
80651740,2,115,1,115.01582175924,1,0,1,53,2,999,999,2,2,8,1,9,1,1,2760.21666666667,2760.33333333333,0.116666666666788
80684232,2,18,2,15.8864930556156,6,21,2,18,1,1,1,2,1,4,1,18,1,1,381.05,381.25,0.199999999999989
80692557,2,115,1,116.390173611115,2,9,2,48,2,1,1,3,999,999,1,5,1,1,2793.28333333333,2793.33333333333,0.0500000000001819
80797993,1,317,7,354.71692129632,2,17,1,74,2,999,6,3,1,1,2,6,1,1,8513.18333333333,8513.2,0.0166666666682431
81021136,2,351,6,348.723229166702,3,17,2,23,2,1,1,2,1,3,1,11,1,1,8369.23333333333,8369.33333333333,0.100000000000364
81170956,2,31,1,30.5305208333302,7,12,1,56,1,1,6,3,1,3,1,6,1,1,732.566666666667,732.683333333333,0.116666666666561
81188111,2,179,2,181.510231481516,4,12,2,33,2,1,1,3,1,7,1,1,1,1,4356.16666666667,4356.16666666667,0
81318554,2,314,4,314.666909722262,4,16,2,3,1,999,999,999,2,8,1,2,1,1,7551.9,7552,0.100000000000364
81336290,1,320,3,337.711481481441,6,17,1,35,1,1,1,3,1,9,1,16,1,1,8104.65,8105.05,0.400000000000546
81491276,1,99,6,112.473171296297,5,11,1,10,2,999,4,1,2,3,1,10,1,1,2699.33333333333,2699.35,0.0166666666664241
81669050,2,346,1,346.799467592617,1,19,1,55,1,1,1,3,1,6,1,2,1,1,8323.05,8323.15,0.100000000000364
81832556,2,366,7,364.44222222222,5,10,2,13,2,999,999,1,2,9,1,16,1,1,8746.6,8746.6,0
81947762,2,379,6,379.903842592612,6,21,1,10,1,1,4,1,1,1,1,11,1,1,9117.66666666667,9117.68333333333,0.0166666666664241
81972597,2,28,5,29.4490393518936,6,10,1,58,1,1,1,2,1,5,1,11,1,1,706.65,706.75,0.100000000000023
82027979,1,336,5,368.678414351889,2,16,1,73,1,999,6,2,2,2,2,6,1,1,8848.26666666667,8848.26666666667,0
82155858,2,331,7,332.791307870415,1,18,2,18,2,1,1,2,1,2,1,3,1,1,7986.91666666667,7986.96666666667,0.0499999999992724
82315826,2,141,6,142.418368055602,7,10,2,28,2,1,1,2,999,999,1,2,1,1,3394.71666666667,3418.01666666667,23.3000000000002
82344245,1,317,7,337.500312500051,6,12,1,63,1,999,6,2,1,2,1,3,1,1,8099.88333333333,8100,0.116666666666788
82383061,1,336,5,368.524837962934,2,12,1,7,2,1,4,1,2,8,1,2,1,1,8844.56666666667,8844.58333333333,0.0166666666664241
82405334,2,356,4,356.692372685182,4,16,2,28,2,1,1,3,1,5,1,14,1,1,8560.51666666667,8560.51666666667,0
82408233,2,255,1,268.376331018517,7,9,2,43,1,1,1,3,1,8,1,1,1,1,6440.78333333333,6440.98333333333,0.199999999999818
82618644,1,25,2,28.7301273148041,5,17,1,66,2,999,6,3,1,6,1,17,1,1,689.3,689.5,0.200000000000045
82623057,2,27,4,40.9208449074067,3,22,2,58,2,999,999,3,999,999,1,7,1,1,981.816666666667,982.05,0.233333333333235
82846363,1,352,7,370.631574074039,4,15,1,2,1,999,999,999,2,6,1,17,999,1,8895.06666666667,8895.13333333333,0.0666666666656965
82888904,2,340,2,340.609479166684,2,14,2,33,2,1,1,3,999,999,1,999,1,1,8174.18333333333,8174.6,0.41666666666697
82972110,1,355,3,370.603252314846,4,14,1,10,1,1,4,1,2,6,1,13,1,1,8894.43333333333,8894.46666666667,0.0333333333346673
82976814,2,42,5,41.4769907407463,4,11,2,28,2,1,1,3,1,5,1,13,1,1,995.433333333333,995.433333333333,0
83079913,2,210,5,210.97274305555,5,23,2,48,2,1,1,3,2,10,1,1,1,1,5063.18333333333,5063.33333333333,0.149999999999636
83473702,2,351,6,351.551574074081,6,13,1,3,1,999,1,1,999,4,1,7,1,1,8437.13333333333,8437.23333333333,0.100000000000364
83498309,2,318,1,320.947037036996,3,22,1,49,1,1,1,2,1,4,1,16,1,1,7702.66666666667,7702.7,0.0333333333328483
83550791,1,98,5,105.77436342591,5,18,1,75,2,999,6,3,1,6,1,1,1,1,2538.41666666667,2538.56666666667,0.150000000000091
83650268,1,333,2,368.513437499991,2,12,2,48,2,1,1,3,999,999,1,2,1,1,8844.23333333333,8844.3,0.0666666666656965
83732108,2,377,4,384.977199074114,4,23,2,8,1,1,4,1,2,4,1,15,1,1,9239.35,9239.41666666667,0.0666666666656965
83766141,1,32,2,83.4258101851447,4,10,1,66,1,999,6,2,1,6,1,7,1,1,2002.2,2002.2,0
83914388,2,141,6,138.763668981497,3,18,1,29,1,1,1,2,1,3,1,6,1,1,3330.3,3330.3,0
83986437,1,352,7,369.45528935187,3,10,1,5,2,999,4,1,2,2,1,6,1,1,8866.73333333333,8866.9,0.16666666666606
84240327,2,32,2,29.5745486110682,6,13,2,38,2,1,1,2,999,999,1,2,1,1,709.733333333333,709.766666666667,0.033333333333303
84252995,1,320,3,351.729409722262,6,17,1,68,1,999,6,3,1,4,1,2,1,1,8441.46666666667,8441.46666666667,0
84657836,2,356,4,355.386087963008,3,9,2,48,1,1,1,3,2,8,1,6,1,1,8529.21666666667,8529.25,0.0333333333328483
84696974,1,333,2,368.674548611161,2,16,1,55,1,999,3,2,1,2,2,12,1,999,8848.15,8848.18333333333,0.0333333333328483
84786896,1,206,1,271.503495370387,3,12,1,66,1,1,6,2,999,999,1,13,1,1,6516.06666666667,6516.06666666667,0
84835192,1,35,5,83.6269675926305,4,15,1,58,1,1,1,2,999,999,1,16,1,1,2007.01666666667,2007.03333333333,0.0166666666666515
84836384,2,353,1,354.383819444454,2,9,2,23,2,1,1,3,1,4,1,18,1,1,8505.2,8505.2,0
84930880,2,323,6,323.545763888862,6,13,2,43,1,1,1,3,999,999,1,12,1,1,7765.05,7765.08333333333,0.0333333333328483
85006266,1,29,6,36.7636574073695,6,18,1,47,1,1,1,2,999,4,1,15,1,1,882.25,882.3,0.0499999999999545
85062676,2,323,6,325.988275462994,1,23,2,48,2,2,3,3,1,5,1,6,1,1,7823.33333333333,7823.68333333333,0.350000000000364
85219503,2,339,1,336.763680555508,5,18,2,3,2,999,999,1,999,999,1,2,1,1,8082.28333333333,8082.31666666667,0.0333333333328483
85231372,1,24,1,36.7457060185261,6,17,1,81,2,999,5,1,1,1,2,2,1,1,881.866666666667,881.883333333333,0.0166666666666515
85232112,2,314,4,314.765694444417,4,18,2,38,2,999,999,3,999,999,1,999,1,1,7554.33333333333,7554.35,0.0166666666673336
85270245,2,323,6,321.594421296264,4,14,1,30,2,999,999,3,2,8,997,13,1,1,7718.23333333333,7718.25,0.0166666666664241
85274949,1,334,3,407.622187500005,6,14,1,61,2,2,1,2,1,2,2,8,1,1,9782.83333333333,9782.91666666667,0.0833333333321207
85278749,2,28,5,29.9936689814786,6,23,1,52,2,999,999,2,2,11,1,14,1,1,719.633333333333,719.733333333333,0.100000000000023
85315463,1,32,2,83.6618055555737,4,15,1,42,2,2,1,2,1,1,2,12,1,1,2007.83333333333,2007.86666666667,0.033333333333303
85414106,2,318,1,315.620405092603,5,14,2,38,2,1,1,3,1,9,1,5,1,1,7574.88333333333,7574.88333333333,0
85430619,2,314,4,312.785312499967,2,18,1,1,1,999,999,1,1,1,1,13,1,1,7506.81666666667,7506.83333333333,0.0166666666664241
85581222,2,86,7,86.3296643518843,7,7,1,37,2,1,2,3,1,8,1,5,1,1,2071.85,2071.9,0.0500000000001819
85601735,1,101,1,105.786944444408,5,18,1,60,1,999,6,3,1,1,1,5,1,1,2538.81666666667,2538.86666666667,0.0500000000001819
85660649,1,320,3,355.507395833381,3,12,1,86,1,999,6,2,1,1,1,3,1,1,8532.11666666667,8532.16666666667,0.0499999999992724
85662841,2,351,6,355.444722222164,3,10,1,34,1,1,1,3,999,999,1,13,1,1,8530.61666666667,8530.65,0.0333333333328483
85756290,2,366,7,366.938981481479,7,22,2,8,1,1,4,1,999,999,1,2,1,1,8806.51666666667,8806.51666666667,0
85945794,2,387,7,427.704108796315,5,16,2,13,2,999,999,2,999,999,1,16,1,1,10264.8833333333,10264.8833333333,0
86072707,2,10,1,13.9763888888992,4,23,2,33,2,1,1,2,1,4,1,6,1,1,335.383333333333,335.433333333333,0.0500000000000114
86293261,2,340,2,338.282835648162,7,6,1,2,1,1,4,1,999,10,2,1,1,1,8118.75,8118.76666666667,0.0166666666664241
86544485,2,323,6,321.909837962943,4,21,2,23,2,1,1,3,1,8,1,18,1,1,7725.8,7725.81666666667,0.0166666666664241
86572350,1,392,5,400.548518518568,6,13,1,4,2,999,4,1,2,1,1,18,1,1,9613.13333333333,9613.15,0.0166666666664241
86750143,1,349,4,368.708657407435,2,17,1,2,2,999,999,999,2,5,2,17,1,1,8848.96666666667,8849,0.0333333333328483
86809017,2,351,6,351.956145833363,6,22,1,19,1,999,999,3,999,999,2,18,1,1,8446.9,8446.93333333333,0.0333333333328483
87001881,1,102,2,110.508865740732,3,12,1,61,2,999,5,2,999,999,1,2,1,1,2652.06666666667,2652.2,0.133333333333212
87088262,2,18,2,19.4834027778124,3,11,1,30,2,1,1,3,1,4,1,3,1,1,467.55,467.55,0
87169149,2,379,6,386.161770833307,6,3,2,8,2,999,3,1,999,999,1,13,1,1,9267.83333333333,9267.83333333333,0
87185536,2,370,4,375.590358796297,2,14,2,33,2,2,3,3,2,4,1,2,1,1,9009.85,9014.13333333333,4.28333333333285
87190434,2,379,6,379.760162036982,6,18,1,2,2,999,999,1,999,999,1,10,1,1,9114.18333333333,9114.21666666667,0.0333333333346673
87196929,2,392,5,391.589039351908,4,14,1,30,1,1,1,3,1,5,1,15,1,1,9398.05,9398.11666666667,0.0666666666675155
87330549,1,336,5,348.488379629678,3,11,1,43,1,1,1,2,1,3,2,18,1,1,8363.6,8363.68333333333,0.0833333333321207
87331254,2,331,7,331.520208333386,7,12,1,61,2,999,999,1,2,7,1,5,1,1,7956.38333333333,7956.45,0.066666666666606
87452223,1,355,3,371.447384259314,5,10,1,25,1,1,4,3,999,999,1,1,1,1,8914.71666666667,8914.71666666667,0
87490160,1,333,2,354.619560185238,2,14,1,52,1,1,1,2,2,4,2,16,1,2,8510.85,8510.86666666667,0.0166666666664241
87588690,2,213,1,211.889074074104,6,21,2,13,2,999,999,2,999,999,1,9,1,1,5085.16666666667,5085.28333333333,0.116666666666788
87722788,2,357,5,370.386550925905,4,9,2,33,2,1,1,3,999,999,1,999,1,1,8889.06666666667,8889.26666666667,0.199999999998909
87746186,2,375,2,370.751666666707,4,18,2,3,1,999,999,999,999,999,1,9,1,1,8897.45,8898,0.549999999999272
87898918,1,145,3,259.52888888889,5,12,1,64,2,999,6,2,2,998,2,8,1,1,6228.6,6228.68333333333,0.0833333333330302
87909822,2,339,1,339.858194444445,1,20,1,58,1,1,1,3,1,9,1,2,1,1,8156.53333333333,8156.58333333333,0.0499999999992724
87917134,2,334,3,335.679143518559,4,16,2,53,2,2,1,2,2,2,1,14,1,1,8056.2,8056.26666666667,0.066666666666606
88005481,1,333,2,354.598900462966,2,14,1,47,2,999,5,2,2,4,2,16,1,1,8510.33333333333,8510.35,0.0166666666664241
88108809,2,353,1,356.867870370392,4,20,1,18,2,999,999,2,999,999,1,12,1,1,8564.78333333333,8564.81666666667,0.0333333333346673
88128462,1,373,7,406.7487384259,5,17,1,12,1,999,4,1,999,998,1,17,1,1,9761.9,9761.95,0.0500000000010914
88138203,1,5,3,15.548495370429,6,13,1,25,1,2,3,2,1,3,1,12,1,1,373.033333333333,373.15,0.116666666666617
88157888,2,366,7,366.766006944468,7,18,2,33,1,1,2,3,2,10,1,15,1,1,8802.31666666667,8802.36666666667,0.0499999999992724
88255952,2,356,4,357.668703703675,5,16,1,52,1,1,1,3,1,8,1,5,1,1,8583.9,8584.03333333333,0.133333333333212
88320215,2,352,7,355.768206018489,3,18,2,28,1,1,1,3,1,7,1,10,1,1,8538.38333333333,8538.41666666667,0.0333333333328483
88325559,2,43,6,42.7438425925793,5,17,2,43,2,999,999,3,999,999,1,3,1,1,1025.76666666667,1025.81666666667,0.0499999999999545
88326854,1,32,2,91.5666435185121,5,13,1,26,1,1,1,3,1,3,1,15,1,1,2197.4,2197.58333333333,0.183333333333394
88405608,1,21,5,28.7177777778124,5,17,1,23,2,999,4,2,2,5,2,11,1,1,689.183333333333,689.216666666667,0.0333333333334167
88413265,2,111,4,112.284733796259,5,6,1,24,1,1,1,3,1,4,1,13,1,1,2694.7,2694.81666666667,0.116666666666788
88449256,2,314,4,313.45728009264,3,10,2,43,2,999,999,3,999,999,1,998,1,1,7522.95,7522.95,0
88500643,2,314,4,315.483379629673,5,11,2,33,2,1,5,3,1,3,1,5,1,1,7571.3,7571.56666666667,0.266666666666424
88542764,2,141,6,141.821099537076,6,19,2,48,2,1,1,3,2,9,1,16,1,1,3403.6,3403.7,0.0999999999999091
88564173,2,340,2,340.925381944398,2,22,1,20,1,1,4,3,2,7,1,18,1,1,8182.06666666667,8182.2,0.133333333333212
88570943,1,23,7,28.7911805555923,5,18,1,65,2,1,6,2,999,998,1,2,1,1,690.85,690.983333333333,0.133333333333326
88602520,2,365,6,370.681238425896,4,16,2,33,2,1,3,3,2,7,1,17,1,1,8896.33333333333,8896.33333333333,0
88683659,2,141,6,147.651226851856,5,15,2,38,1,1,1,3,999,999,2,13,1,1,3543.31666666667,3543.61666666667,0.300000000000182
88700905,1,349,4,348.730127314804,3,17,1,46,2,1,5,1,999,999,2,10,1,1,8369.46666666667,8369.5,0.0333333333328483
88729992,1,334,3,354.506805555546,2,12,1,73,1,999,999,2,2,3,2,6,1,1,8508.13333333333,8508.13333333333,0
88869875,1,320,3,337.740520833293,6,17,1,74,2,1,5,3,2,3,2,2,1,1,8105.71666666667,8105.75,0.0333333333337578
88871210,2,23,7,23.9945370369824,7,23,2,48,2,1,1,2,2,3,1,9,1,1,575.716666666667,575.716666666667,0
88995932,2,366,7,366.900509259314,7,21,2,3,2,1,4,1,1,1,1,3,1,1,8805.08333333333,8805.35,0.266666666666424
89070958,2,375,2,376.350578703685,3,8,2,38,1,1,1,3,2,11,1,16,1,1,9032.36666666667,9032.38333333333,0.0166666666664241
89181039,2,311,1,308.701516203699,5,16,2,18,2,999,999,2,2,4,1,17,1,1,7408.81666666667,7408.81666666667,0
89202614,1,113,6,118.775868055527,4,18,1,63,2,999,6,1,999,999,2,12,1,1,2850.5,2850.6,0.0999999999999091
89300315,2,346,1,343.614803240751,5,14,2,28,2,1,1,3,1,4,2,1,1,1,8246.56666666667,8246.7,0.133333333333212
89306456,1,86,7,105.733657407458,5,17,1,0,1,999,999,1,2,9,1,11,1,1,2537.41666666667,2537.6,0.183333333333394
89542296,2,413,5,413.934155092575,5,22,1,42,1,2,3,3,999,999,2,12,1,1,9934.4,9934.4,0
89609207,2,174,4,175.972997685196,5,23,2,38,2,999,999,2,999,999,1,2,1,1,4223.33333333333,4223.35,0.0166666666673336
89781724,1,392,5,410.68550925923,2,16,1,16,2,1,4,2,2,998,2,9,1,1,9856.33333333333,9856.43333333333,0.0999999999985448
89788386,1,113,6,118.454143518466,4,10,1,49,2,2,999,2,1,1,2,1,999,1,2842.78333333333,2842.88333333333,0.0999999999999091
89881612,1,23,7,25.5401620370103,2,12,1,85,2,1,5,1,1,1,2,9,1,1,612.9,612.95,0.0500000000000682
89989315,1,333,2,354.516932870378,2,12,1,65,1,999,6,3,2,6,1,4,1,1,8508.4,8508.4,0
90000869,2,209,4,208.392962962971,3,9,2,8,2,999,999,1,2,7,1,6,1,1,5001.31666666667,5001.38333333333,0.066666666666606
90218127,1,373,7,390.699085648172,3,16,1,39,1,999,3,2,2,10,1,18,1,1,9376.68333333333,9376.76666666667,0.0833333333339397
90291648,2,318,1,320.509722222225,3,12,2,43,2,1,1,3,1,6,1,6,1,1,7692.1,7692.23333333333,0.133333333333212
90311026,1,113,6,118.467245370382,4,11,1,60,2,1,1,2,1,2,2,9,1,1,2842.95,2843.2,0.25
90340922,1,81,2,91.7056134259328,5,16,2,63,1,999,6,1,2,3,1,3,1,1,2200.85,2200.91666666667,0.066666666666606
90415556,2,14,5,20.5457986111287,4,13,1,9,2,1,4,1,2,11,997,18,1,2,493.05,493.083333333333,0.033333333333303
90496219,2,375,2,375.842997685191,2,20,1,31,1,1,1,3,1,5,1,18,1,1,9019.68333333333,9020.13333333333,0.450000000000728
90532298,2,366,7,368.963842592551,2,23,2,8,1,999,999,1,999,999,1,16,1,1,8855,8855.11666666667,0.116666666666788
90607637,2,366,7,364.99019675923,5,23,2,3,1,1,4,1,1,1,1,5,1,1,8759.4,8759.73333333333,0.33333333333394
90667744,2,389,2,388.907395833288,1,21,2,13,2,1,4,2,1,1,1,3,1,1,9333.73333333333,9333.76666666667,0.0333333333328483
90670934,2,379,6,379.964490740793,6,23,2,38,2,1,1,3,1,8,1,13,1,1,9119.08333333333,9119.1,0.0166666666664241
90714870,2,178,1,179.926238425891,2,22,2,33,2,1,1,3,2,5,2,13,1,1,4317.96666666667,4318.15,0.183333333333394
90754638,1,35,5,113.542650462943,6,13,1,75,1,1,3,3,1,1,2,5,1,1,2725,2725.01666666667,0.0166666666668789
90787499,1,336,5,348.567777777789,3,13,1,78,1,1,6,3,2,8,2,5,1,1,8365.6,8365.61666666667,0.0166666666664241
91113229,2,29,6,29.8325115740299,6,19,2,33,1,1,1,3,1,7,1,2,1,1,715.916666666667,715.933333333333,0.0166666666666515
91196872,2,352,7,355.903240740765,3,21,2,33,1,1,1,3,1,8,1,13,1,1,8541.56666666667,8541.66666666667,0.0999999999985448
91211292,2,346,1,343.82649305556,5,19,2,23,1,1,1,3,1,8,1,5,1,1,8251.76666666667,8251.81666666667,0.0500000000010914
91265091,1,333,2,355.545092592598,3,13,1,68,1,999,6,2,2,998,2,11,1,1,8533.01666666667,8533.06666666667,0.0500000000010914
