participant_code,include_all_contacts,diary_contact_idx,contact_age_or_range,contact_age_or_mid_range,contact_gender,contact_member,skin_contact,non_physical_contact,total_time,house_contact,work_contact,school_contact,transport_contact,other_contact,how_often,record_time,record_date
80014822,1,5,2,58,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.698611111,82
80014822,1,6,2,43,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.699305556,82
70840470,997,1,1,60,2,1,9001,2,3,1,9001,9001,9001,9001,1,736696.725,111
70840470,997,2,2,35,1,997,1,9001,1,9001,9001,9001,9001,997,2,736696.725694445,111
70840470,997,3,1,29,2,5,1,2,3,9001,2,9001,9001,9001,1,736696.725694445,111
70840470,997,4,1,40,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.725694445,111
70840470,997,5,1,28,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.726388889,111
70840470,997,6,2,50,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.726388889,111
70840470,997,7,2,42.5,2,5,1,2,5,9001,2,9001,9001,9001,2,736696.727083333,111
70840470,997,8,2,37.5,2,5,1,2,3,9001,2,9001,9001,9001,2,736696.727083333,111
70840470,997,9,2,45,2,5,1,2,5,9001,9001,9001,9001,9001,2,736696.727083333,111
70840470,997,10,2,45,2,5,1,2,5,9001,9001,9001,9001,9001,2,736696.727777778,111
70840470,997,11,2,45,2,5,1,2,5,9001,9001,9001,9001,9001,2,736696.727777778,111
70840470,997,12,2,57.5,2,5,1,2,5,9001,2,9001,9001,9001,2,736696.728472222,111
70840470,997,13,2,18,2,5,1,2,4,9001,2,9001,9001,9001,2,736696.728472222,111
70840470,997,14,2,52.5,2,5,1,2,3,9001,2,9001,9001,9001,1,736696.729166667,111
70840470,997,15,2,62.5,2,5,1,2,4,9001,2,9001,9001,9001,1,736696.729166667,111
70840470,997,16,2,45,1,5,1,2,3,9001,9001,9001,9001,9001,1,736696.729166667,111
70840470,997,17,2,22.5,1,5,1,2,3,9001,2,9001,9001,9001,1,736696.729861111,111
70840470,997,18,2,42.5,1,5,1,2,3,9001,2,9001,9001,9001,1,736696.729861111,111
70840470,997,19,2,45,2,5,1,2,3,9001,2,9001,9001,9001,1,736696.729861111,111
70840470,997,20,2,57.5,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.730555556,111
70840470,997,21,2,45,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.730555556,111
70840470,997,22,2,62.5,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.730555556,111
70840470,997,23,2,42.5,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.730555556,111
70840470,997,24,2,52.5,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.73125,111
70840470,997,25,2,57.5,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.73125,111
70840470,997,26,2,22.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.73125,111
70840470,997,27,2,22.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.731944444,111
70840470,997,28,2,62.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.731944444,111
70840470,997,29,2,42.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.731944444,111
70840470,997,30,2,42.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.732638889,111
70840470,997,31,2,37.5,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.732638889,111
70840470,997,32,2,42.5,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.732638889,111
70840470,997,33,2,52.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.733333333,111
70840470,997,34,2,52.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.733333333,111
70840470,997,35,2,47.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.733333333,111
70840470,997,36,2,37.5,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.734027778,111
70840470,997,37,2,42.5,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.734027778,111
70840470,997,38,2,42.5,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.734027778,111
70840470,997,39,2,42.5,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.734722222,111
70840470,997,40,2,57.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.734722222,111
70840470,997,41,2,42.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.734722222,111
70840470,997,42,2,42.5,2,5,1,2,5,9001,2,9001,9001,9001,1,736696.735416667,111
70840470,997,43,2,42.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.735416667,111
70840470,997,44,2,32.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.735416667,111
70840470,997,45,2,42.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.736111111,111
70840470,997,46,2,37.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.736111111,111
70840470,997,47,2,52.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.736111111,111
70840470,997,48,2,27.5,2,997,9001,2,3,9001,9001,9001,9001,9001,5,736696.736805556,111
70840470,997,49,2,27.5,2,997,9001,2,3,9001,9001,9001,9001,9001,5,736696.736805556,111
70840470,997,50,2,32.5,2,997,9001,2,3,9001,9001,9001,9001,9001,5,736696.736805556,111
70840470,997,51,2,52.5,1,5,9001,2,2,9001,9001,9001,9001,9001,1,736696.736805556,111
70840470,997,52,2,52.5,1,5,9001,2,2,9001,2,9001,9001,9001,2,736696.7375,111
70840470,997,53,2,32.5,2,5,9001,2,4,9001,2,9001,9001,9001,2,736696.7375,111
70840470,997,54,2,32.5,2,5,9001,2,3,9001,2,9001,9001,9001,2,736696.738194444,111
70840470,997,55,2,32.5,2,5,9001,2,1,9001,2,9001,9001,9001,5,736696.738194444,111
70840470,997,56,2,37.5,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.738194444,111
32332436,1,1,1,61,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.655555556,82
61743700,1,1,1,67,1,1,1,2,4,1,9001,9001,9001,997,1,736696.681944444,82
32308292,999,1,1,55,1,5,9001,2,1,9001,2,9001,9001,9001,1,736696.722222222,91
32308292,999,2,2,42.5,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.748611111,91
32308292,999,3,2,37.5,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.748611111,91
32308292,999,4,2,45,2,5,9001,2,1,9001,2,9001,9001,9001,1,736696.749305556,91
32308292,999,5,1,87,2,1,1,9001,4,1,9001,9001,9001,9001,1,736696.749305556,91
32308292,999,6,2,42.5,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.75,91
32308292,999,7,2,52.5,1,997,9001,2,1,9001,9001,9001,9001,997,5,736696.75,91
60944735,1,1,2,28,1,999,1,9001,3,9001,9001,9001,9001,997,2,736696.729166667,82
60944735,1,2,2,33,1,5,9001,2,4,9001,2,9001,9001,9001,1,736696.73125,82
60944735,1,3,2,33,1,5,9001,2,4,9001,2,9001,9001,9001,1,736696.730555556,82
60944735,1,4,2,28,1,5,9001,2,4,9001,2,9001,9001,9001,1,736696.73125,82
60944735,1,5,2,58,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.73125,82
30242809,997,1,2,13,2,3,1,9001,4,1,9001,3,4,9001,1,736696.932638889,84
30242809,997,2,2,18,1,1,9001,2,3,1,9001,9001,9001,997,1,736696.932638889,84
30242809,997,3,2,43,2,1,1,9001,3,1,9001,9001,9001,997,1,736696.933333333,84
30242809,997,4,2,43,1,1,1,9001,3,1,9001,9001,9001,997,1,736696.934027778,84
30242809,997,5,2,13,2,3,1,9001,2,9001,9001,3,9001,9001,2,736696.934027778,84
89306456,1,1,1,34,2,1,1,2,5,1,9001,9001,4,997,1,736696.725694445,105
89306456,1,2,1,29,2,1,1,2,5,9001,9001,9001,9001,9001,1,736696.725694445,105
89306456,1,3,1,59,1,1,1,2,3,9001,9001,9001,9001,9001,1,736696.725694445,105
89306456,1,4,2,45,1,997,9001,2,1,9001,9001,9001,9001,997,4,736696.727083333,105
89306456,1,5,2,25,2,997,9001,2,1,9001,9001,9001,9001,997,4,736696.728472222,105
89306456,1,6,2,45,2,997,9001,2,1,9001,9001,9001,9001,997,4,736696.728472222,105
89306456,1,7,2,45,2,997,9001,2,1,9001,9001,9001,9001,9001,2,736696.729166667,105
89306456,1,8,2,55,2,997,9001,2,1,9001,9001,9001,9001,997,3,736696.729166667,105
89306456,1,9,2,45,2,997,9001,2,1,9001,9001,9001,9001,997,4,736696.729861111,105
89306456,1,10,2,37.5,1,997,9001,2,1,9001,9001,9001,9001,997,4,736696.729861111,105
89306456,1,11,2,45,1,997,9001,2,1,9001,9001,9001,9001,997,4,736696.730555556,105
89306456,1,12,2,35,1,997,1,2,1,9001,9001,9001,9001,997,999,736696.73125,105
89306456,1,13,2,35,2,997,9001,2,2,9001,9001,9001,9001,997,3,736696.73125,105
89306456,1,14,2,35,1,997,1,2,1,9001,9001,9001,9001,997,3,736696.731944444,105
89306456,1,15,2,35,2,997,1,2,2,9001,9001,9001,9001,997,3,736696.731944444,105
89306456,1,16,2,35,2,997,1,2,2,9001,9001,9001,9001,9001,3,736696.731944444,105
89306456,1,17,2,35,2,997,1,2,2,9001,9001,9001,9001,997,3,736696.732638889,105
89306456,1,18,2,35,1,997,1,2,2,9001,9001,9001,9001,997,3,736696.732638889,105
89306456,1,19,2,45,2,997,9001,2,2,9001,9001,9001,4,9001,5,736696.733333333,105
71525487,999,1,1,53,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.540972222,125
71525487,999,2,2,42.5,2,5,9001,2,4,9001,2,9001,9001,9001,2,736696.542361111,125
71525487,999,3,2,47.5,1,5,1,9001,3,9001,9001,9001,9001,997,5,736696.542361111,125
71525487,999,4,2,42.5,1,5,9001,2,3,9001,2,9001,9001,9001,5,736696.542361111,125
71525487,999,5,2,45,1,5,9001,2,1,9001,2,9001,9001,9001,5,736696.543055556,125
71525487,999,6,2,37.5,1,5,9001,2,4,9001,2,9001,9001,9001,2,736696.543055556,125
71525487,999,7,2,32.5,1,5,9001,2,4,9001,2,9001,9001,9001,2,736696.54375,125
71525487,999,8,2,32.5,1,5,9001,2,4,9001,9001,9001,9001,9001,2,736696.54375,125
71525487,999,9,1,25,2,5,9001,2,4,9001,2,9001,9001,9001,2,736696.54375,125
71525487,999,10,1,25,2,5,9001,2,5,9001,2,9001,9001,9001,2,736696.544444444,125
71525487,999,11,1,25,2,5,9001,2,5,9001,2,9001,9001,9001,2,736696.544444444,125
71525487,999,12,2,42.5,1,5,9001,2,2,9001,9001,9001,9001,9001,5,736696.544444444,125
71525487,999,13,2,42.5,2,5,9001,2,2,9001,9001,9001,9001,9001,5,736696.544444444,125
71525487,999,14,1,28,1,5,9001,2,3,9001,2,9001,9001,9001,2,736696.545138889,125
71525487,999,15,1,63,1,999,9001,2,4,9001,9001,9001,9001,9001,1,736696.545138889,125
11006409,1,1,2,48,1,1,1,2,5,1,9001,9001,9001,9001,1,736696.484722222,85
11006409,1,2,2,13,1,1,1,2,5,1,9001,9001,9001,9001,1,736696.485416667,85
98088766,1,1,2,18,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.543055556,113
75774827,1,1,1,22,1,3,9001,2,4,9001,9001,3,9001,9001,2,736696.013888889,88
75774827,1,2,1,21,1,3,9001,2,4,9001,9001,3,9001,9001,2,736696.014583333,88
75774827,1,3,1,64,1,1,9001,2,2,1,9001,9001,9001,9001,1,736696.015972222,88
10822794,1,1,1,80,2,5,1,9001,4,9001,2,9001,9001,9001,2,736696.738194444,105
10822794,1,2,1,30,2,997,9001,2,2,9001,9001,9001,9001,9001,4,736696.738194444,105
10822794,1,3,1,71,1,1,1,9001,4,1,9001,9001,9001,9001,1,736696.738888889,105
78658758,997,1,1,53,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.675,85
78658758,997,2,2,28,1,5,9001,2,3,9001,2,9001,9001,9001,1,736696.676388889,85
78658758,997,3,1,92,2,997,9001,2,2,9001,9001,9001,9001,997,1,736696.677777778,85
78658758,997,4,1,65,1,5,9001,2,3,9001,2,9001,9001,9001,1,736696.679166667,85
78658758,997,5,1,48,2,5,9001,2,3,9001,2,9001,9001,9001,1,736696.679861111,85
50895211,1,1,2,43,2,1,1,2,4,1,9001,9001,9001,9001,1,736696.654861111,95
50895211,1,2,2,33,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.655555556,95
13862807,1,1,1,42,2,1,1,9001,2,1,9001,9001,9001,9001,1,736696.703472222,84
83550791,1,1,2,38,1,997,9001,2,1,9001,9001,9001,9001,997,1,736696.767361111,105
83550791,1,2,2,58,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.767361111,105
83550791,1,3,2,53,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.767361111,105
83550791,1,4,2,48,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.768055556,105
83550791,1,5,2,38,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.768055556,105
83550791,1,6,2,23,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.76875,105
83550791,1,7,2,33,1,997,9001,2,2,9001,9001,9001,9001,997,3,736696.76875,105
83550791,1,8,2,38,1,997,9001,2,2,9001,9001,9001,9001,997,4,736696.769444444,105
83550791,1,9,2,33,1,997,1,2,3,9001,9001,9001,9001,997,5,736696.769444444,105
83550791,1,10,2,43,1,997,9001,2,2,9001,9001,9001,9001,997,3,736696.769444444,105
83550791,1,11,2,33,2,997,9001,2,999,9001,9001,9001,9001,997,5,736696.770138889,105
83550791,1,12,2,33,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.770833333,105
83550791,1,13,2,18,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.770833333,105
83550791,1,14,2,23,1,997,9001,2,1,9001,9001,9001,9001,997,2,736696.771527778,105
83550791,1,15,2,58,1,997,9001,2,2,9001,9001,9001,9001,997,2,736696.771527778,105
83550791,1,16,2,28,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.771527778,105
83550791,1,17,1,76,1,1,1,2,4,9001,9001,9001,9001,997,1,736696.772222222,105
83550791,1,18,2,23,2,997,1,2,2,9001,9001,9001,9001,997,1,736696.772222222,105
83550791,1,19,2,33,2,997,1,2,1,9001,9001,9001,9001,997,1,736696.772916667,105
83550791,1,20,2,23,2,997,9001,2,2,9001,9001,9001,9001,997,1,736696.772916667,105
83550791,1,21,2,28,2,997,9001,2,2,9001,9001,9001,9001,997,1,736696.772916667,105
83550791,1,22,2,28,2,997,9001,2,2,9001,9001,9001,9001,997,1,736696.773611111,105
83550791,1,23,2,53,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.773611111,105
24445376,997,1,1,95,2,999,9001,2,2,1,9001,9001,9001,9001,1,736696.780555556,118
24445376,997,2,1,14,1,1,9001,2,1,1,9001,9001,9001,9001,1,736696.780555556,118
24445376,997,3,1,48,2,997,9001,2,3,9001,9001,9001,9001,997,1,736696.780555556,118
24445376,997,4,1,60,1,997,9001,2,3,9001,9001,9001,9001,9001,1,736696.780555556,118
24445376,997,5,1,60,1,997,9001,2,3,9001,9001,9001,9001,997,1,736696.78125,118
24445376,997,6,1,60,1,997,9001,2,3,9001,9001,9001,9001,997,1,736696.78125,118
24445376,997,7,1,50,2,997,9001,2,3,9001,9001,9001,9001,997,1,736696.78125,118
24445376,997,8,1,45,2,997,9001,9001,3,9001,9001,9001,9001,997,1,736696.78125,118
24445376,997,9,1,49,2,997,9001,2,3,9001,9001,9001,9001,997,1,736696.781944444,118
24445376,997,10,1,48,2,1,9001,2,2,1,9001,9001,9001,9001,1,736696.781944444,118
24445376,997,11,1,20,2,1,9001,2,2,1,9001,9001,9001,9001,1,736696.781944444,118
24445376,997,12,1,58,2,1,9001,2,2,1,9001,9001,9001,9001,1,736696.782638889,118
24445376,997,13,1,40,2,997,9001,2,3,9001,9001,9001,9001,997,1,736696.782638889,118
24445376,997,14,1,48,1,997,9001,9001,3,9001,9001,9001,9001,9001,1,736696.782638889,118
24445376,997,15,1,50,1,997,9001,2,1,9001,9001,9001,9001,997,3,736696.782638889,118
15172510,997,1,1,24,1,5,9001,2,3,9001,2,9001,9001,9001,1,736696.886805556,85
15172510,997,2,1,45,1,5,9001,2,3,9001,2,9001,9001,9001,1,736696.8875,85
18343372,999,1,2,47.5,2,1,1,2,4,1,9001,9001,9001,9001,2,736696.540277778,259
18343372,999,2,2,55,999,1,1,2,4,1,9001,9001,9001,9001,2,736696.540277778,259
18343372,999,3,1,14,2,1,1,2,4,1,9001,9001,9001,9001,1,736696.540972222,259
18343372,999,4,1,11,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.540972222,259
18343372,999,5,1,71,1,1,1,2,3,9001,2,9001,9001,9001,1,736696.541666667,259
18343372,999,6,1,47,2,1,1,2,3,9001,9001,9001,9001,997,1,736696.541666667,259
18343372,999,7,1,50,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.542361111,259
18343372,999,8,1,60,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.542361111,259
18343372,999,9,2,42.5,2,997,9001,2,1,9001,9001,9001,9001,997,1,736696.543055556,259
18343372,999,10,2,45,999,997,1,2,4,9001,9001,9001,9001,997,2,736696.544444444,259
18343372,999,11,1,87,2,1,1,2,4,1,9001,9001,9001,9001,2,736696.545138889,259
18343372,999,12,1,48,1,1,9001,2,1,1,9001,9001,9001,9001,1,736696.545138889,259
18343372,999,13,2,45,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.547916667,259
18343372,999,14,2,52.5,2,1,1,2,4,9001,9001,9001,9001,997,2,736696.547916667,259
18343372,999,15,2,55,2,1,1,2,5,9001,9001,9001,9001,997,2,736696.547916667,259
18343372,999,16,2,55,2,1,1,2,5,9001,9001,9001,9001,997,1,736696.548611111,259
18343372,999,17,1,60,1,1,9001,2,4,9001,9001,9001,9001,997,4,736696.548611111,259
18343372,999,18,2,42.5,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.549305556,259
21070328,1,1,2,63,1,997,9001,2,2,9001,9001,9001,9001,997,3,736696.570138889,85
21070328,1,2,2,48,2,1,9001,2,4,1,9001,9001,9001,9001,4,736696.561805556,85
21070328,1,3,2,63,2,1,9001,2,3,1,9001,9001,9001,9001,1,736696.563194444,85
21070328,1,4,2,63,1,1,9001,2,3,1,9001,9001,9001,9001,1,736696.564583333,85
21070328,1,5,2,18,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.568055556,85
21070328,1,6,2,23,1,997,9001,2,1,9001,9001,9001,9001,997,5,736696.569444445,85
55349938,1,1,2,38,2,997,9001,2,3,9001,9001,9001,9001,997,5,736696.994444444,85
55349938,1,2,2,48,1,997,9001,2,2,9001,9001,9001,9001,997,5,736696.995138889,85
55349938,1,3,2,53,2,1,9001,2,5,1,9001,9001,9001,9001,1,736696.995833333,85
55349938,1,4,2,53,1,1,9001,2,5,1,9001,9001,9001,9001,1,736696.995833333,85
55349938,1,5,2,23,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.996527778,85
55349938,1,6,2,23,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.996527778,85
55349938,1,7,2,58,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.997916667,85
25593841,997,1,1,66,2,1,1,9001,4,1,9001,9001,9001,9001,1,736696.010416667,88
25593841,997,2,1,32,2,1,1,9001,5,1,9001,9001,4,9001,1,736696.011111111,88
25593841,997,3,1,48,2,5,9001,2,3,9001,2,9001,9001,9001,1,736696.011805556,88
25593841,997,4,1,52,2,5,9001,2,3,9001,2,9001,9001,9001,1,736696.0125,88
25593841,997,5,1,44,1,5,9001,2,2,9001,2,9001,9001,9001,1,736696.013194444,88
25593841,997,6,1,59,2,1,9001,2,3,1,9001,9001,9001,9001,2,736696.013888889,88
25593841,997,7,1,43,1,1,9001,2,2,1,9001,9001,9001,9001,2,736696.013888889,88
45580481,997,1,2,13,2,3,1,2,5,9001,9001,3,4,9001,1,736696.768055556,84
45580481,997,2,2,53,1,1,1,2,5,1,9001,9001,9001,9001,1,736696.770138889,84
45580481,997,3,2,33,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.770138889,84
54263537,1,1,2,13,2,1,1,2,4,1,9001,9001,4,9001,1,736696.00625,85
80052567,997,1,2,48,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.747222222,90
80052567,997,2,1,18,1,3,9001,2,5,9001,9001,3,4,997,1,736696.749305556,90
80052567,997,3,1,18,1,1,9001,2,4,1,9001,9001,4,9001,1,736696.752083333,90
80052567,997,4,2,53,1,1,9001,2,5,1,9001,9001,9001,9001,1,736696.749305556,90
80052567,997,5,2,18,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.749305556,90
80052567,997,6,1,17,2,3,9001,2,4,9001,9001,3,4,9001,2,736696.75,90
80052567,997,7,1,17,1,3,9001,2,4,9001,9001,3,4,9001,1,736696.75,90
80052567,997,8,1,17,1,3,9001,2,4,9001,9001,3,4,9001,1,736696.750694444,90
80052567,997,9,1,17,2,3,9001,2,3,9001,9001,3,9001,9001,2,736696.751388889,90
80052567,997,10,1,17,2,3,9001,2,3,9001,9001,3,9001,9001,1,736696.752083333,90
80052567,997,11,1,17,1,3,9001,2,3,9001,9001,3,9001,9001,1,736696.752777778,90
85581222,1,1,1,4,1,1,1,2,5,1,9001,9001,9001,9001,1,736696.327083333,86
85581222,1,2,1,6,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.327777778,86
85581222,1,3,1,38,1,1,1,2,5,1,9001,9001,9001,9001,1,736696.327777778,86
85581222,1,4,1,61,2,1,1,2,4,1,9001,9001,9001,9001,2,736696.329166667,86
81491276,1,1,1,43,1,1,1,2,5,1,9001,9001,9001,9001,1,736696.472222222,112
81491276,1,2,1,41,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.472222222,112
81491276,1,3,1,13,1,1,1,2,5,1,9001,9001,9001,9001,1,736696.472916667,112
78394560,1,1,1,70,1,1,9001,9001,5,1,9001,9001,9001,9001,1,736696.743055556,105
61487886,1,1,1,15,1,997,9001,2,4,1,9001,9001,9001,9001,2,736696.752083333,105
61487886,1,2,1,13,2,997,9001,2,4,1,9001,9001,9001,9001,2,736696.752083333,105
29712625,1,1,1,68,1,5,9001,2,1,9001,2,9001,9001,9001,2,736696.599305556,259
56633857,1,1,2,38,1,1,1,9001,1,1,9001,9001,9001,9001,1,736696.483333333,116
56633857,1,2,2,38,2,1,1,9001,1,1,9001,9001,9001,9001,1,736696.484027778,116
56633857,1,3,2,13,2,1,9001,2,1,1,9001,9001,9001,9001,1,736696.484027778,116
56633857,1,4,2,63,1,1,9001,2,999,1,9001,9001,9001,9001,1,736696.484722222,116
56633857,1,5,2,63,999,1,9001,2,1,1,9001,9001,9001,9001,1,736696.484722222,116
65894683,997,1,2,3,2,1,1,9001,4,1,9001,9001,9001,9001,1,736696.397916667,105
65894683,997,2,2,58,2,1,1,9001,4,1,9001,9001,9001,9001,1,736696.397222222,105
92900359,1,1,2,43,1,5,9001,2,1,9001,2,9001,9001,9001,1,736696.79375,86
92900359,1,2,2,43,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.794444444,86
92644180,997,1,1,21,1,997,1,2,4,9001,9001,9001,4,997,1,736696.570833333,92
53976593,1,1,2,18,2,5,9001,2,3,9001,2,9001,9001,9001,1,736696.392361111,98
53976593,1,2,2,23,2,5,9001,2,2,9001,2,9001,9001,9001,1,736696.393055556,98
53976593,1,3,2,23,2,5,9001,9001,2,9001,2,9001,9001,9001,3,736696.39375,98
53976593,1,4,2,33,2,5,9001,2,3,9001,2,9001,9001,9001,1,736696.39375,98
53976593,1,5,2,38,1,5,9001,2,1,9001,2,9001,9001,9001,1,736696.39375,98
53976593,1,6,2,38,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.395138889,98
53976593,1,7,1,64,2,1,1,2,3,1,9001,9001,9001,9001,1,736696.395138889,98
53976593,1,8,1,74,1,1,1,2,2,1,9001,9001,9001,9001,1,736696.396527778,98
53976593,1,9,2,48,2,997,9001,2,3,9001,9001,9001,9001,997,3,736696.398611111,98
53976593,1,10,2,48,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.398611111,98
47327306,1,1,2,48,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.630555556,86
47327306,1,2,2,63,2,1,9001,2,5,1,9001,9001,9001,9001,1,736696.634027778,86
47327306,1,3,2,43,1,997,9001,2,3,9001,9001,9001,4,9001,5,736696.632638889,86
47327306,1,4,2,43,1,997,9001,2,3,9001,9001,9001,4,9001,5,736696.632638889,86
47327306,1,5,2,33,2,997,1,9001,3,9001,9001,9001,9001,997,5,736696.633333333,86
47327306,1,6,2,38,1,997,1,9001,3,9001,9001,9001,9001,997,5,736696.634027778,86
23007476,1,1,2,53,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.698611111,84
23007476,1,2,2,58,1,1,9001,2,4,1,9001,9001,9001,9001,1,736696.699305556,84
23007476,1,3,2,13,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.699305556,84
23007476,1,4,2,13,1,1,9001,2,4,1,9001,9001,9001,9001,1,736696.7,84
23007476,1,5,2,43,2,997,9001,2,2,9001,9001,9001,9001,997,5,736696.701388889,84
23007476,1,6,2,53,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.702083333,84
23007476,1,7,2,43,1,997,9001,2,2,9001,9001,9001,9001,997,1,736696.702777778,84
23007476,1,8,2,48,2,997,9001,2,2,9001,9001,9001,9001,997,5,736696.706944444,84
23007476,1,9,2,48,2,1,9001,2,4,9001,9001,9001,9001,997,1,736696.709027778,84
50513512,997,1,1,55,1,1,1,9001,5,1,9001,9001,9001,9001,1,736696.997916667,164
50513512,997,2,2,48,2,997,9001,2,5,9001,9001,9001,9001,997,4,736696.002777778,165
50513512,997,3,2,48,2,997,9001,2,5,9001,9001,9001,9001,997,4,736696.003472222,165
50513512,997,4,2,48,2,997,9001,2,5,9001,9001,9001,9001,997,4,736696.00625,165
50513512,997,5,2,48,2,997,9001,2,5,9001,9001,9001,9001,997,4,736696.006944445,165
50513512,997,6,2,48,2,997,9001,2,5,9001,9001,9001,9001,997,4,736696.008333333,165
50513512,997,7,2,48,2,997,9001,2,5,9001,9001,9001,9001,997,4,736696.009027778,165
50513512,997,8,2,48,2,997,9001,2,5,9001,9001,9001,9001,997,4,736696.009722222,165
50513512,997,9,2,48,2,997,9001,2,4,9001,9001,9001,9001,997,4,736696.010416667,165
50513512,997,10,2,48,2,997,9001,2,4,9001,9001,9001,9001,997,4,736696.011805556,165
50513512,997,11,2,48,2,997,9001,2,4,9001,9001,9001,9001,997,4,736696.0125,165
50513512,997,12,2,33,1,997,9001,2,3,9001,9001,9001,4,9001,5,736696.013194444,165
50513512,997,13,2,23,1,997,9001,2,1,9001,9001,9001,4,9001,5,736696.015972222,165
50513512,997,14,2,33,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.016666667,165
71412551,1,1,1,36,2,1,1,9001,5,1,9001,9001,9001,9001,1,736696.914583333,84
36215849,997,1,1,54,1,1,1,2,999,1,9001,9001,9001,9001,1,736696.613888889,166
36215849,997,2,1,20,1,1,9001,2,999,1,9001,9001,9001,9001,1,736696.615972222,166
36215849,997,3,2,35,2,5,1,9001,3,9001,2,9001,9001,9001,3,736696.615972222,166
36215849,997,4,2,45,2,5,9001,2,1,9001,2,9001,9001,9001,1,736696.617361111,166
